Device,fisica,model,key,version,1,AppVersion,3.3.2
Year,2013,Month,10,Day,2,Hour,18,Minute,48,Second,6,BatteryUsage (%),5.000000

comments
File created by Stages iPhone App.

sensor,present,smrec,zeroavg,model
pwr,no,no,no,n/a
spd,no,no,no,n/a
cad,no,no,no,n/a
hr,yes,yes,yes,n/a
footpod,no,no,no,n/a
gps,yes,no,no,n/a
workout,starttime,runningtime,pausedtime,wheeldist,cadavg,spdavg,pwravg,pwrPedalContribution,hravg,striderateavg,stridedist,gpsdist
,0,2994.071728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.000000,0.000000,0.000000,4078.541504

interval,starttime,runningtime,pausedtime,wheeldist,cadavg,spdavg,pwravg,pwrPedalContribution,hravg,striderateavg,stridedist,gpsdist
1,0.000000,2994.071728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.000000,0.000000,0.000000,4078.541504

time,pwr_accdist,pwr_cadence,pwr_speed,pwr_torque,pwr_instpwr,pwr_rightPedal,pwr_leftPedal,spd_accdist,spd_instspeed,cad_cadence,hr_heartrate,disp_atmospressure,disp_altitude,disp_temperature,gps_altitude,gps_lat,gps_lon,gps_dist,gps_speed,fp_accsteps,fp_accdist,fp_speed,interval,paused
919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.712379,0.000000,0.000000,0.000000,348.206542,35.592282,-97.599791,1216.447377,1.399071,0.000000,0.000000,0.000000,1,0
920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000008,0.000000,0.000000,0.000000,348.156809,35.592283,-97.599777,1217.721453,1.179171,0.000000,0.000000,0.000000,1,0
921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.999992,0.000000,0.000000,0.000000,348.023203,35.592283,-97.599764,1218.900624,1.179171,0.000000,0.000000,0.000000,1,0
922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.000000,0.000000,0.000000,0.000000,347.889596,35.592283,-97.599751,1220.079794,1.179171,0.000000,0.000000,0.000000,1,0
923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.000000,0.000000,0.000000,0.000000,347.615060,35.592282,-97.599738,1221.264948,1.189620,0.000000,0.000000,0.000000,1,0
924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,347.235307,35.592280,-97.599726,1222.454568,1.189620,0.000000,0.000000,0.000000,1,0
925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,346.855554,35.592278,-97.599713,1223.644189,1.189620,0.000000,0.000000,0.000000,1,0
926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,346.894364,35.592276,-97.599700,1224.851412,1.220283,0.000000,0.000000,0.000000,1,0
927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,347.243700,35.592274,-97.599686,1226.071696,1.220283,0.000000,0.000000,0.000000,1,0
928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,347.593036,35.592272,-97.599673,1227.291979,1.220283,0.000000,0.000000,0.000000,1,0
929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,347.638757,35.592271,-97.599659,1228.582317,1.369206,0.000000,0.000000,0.000000,1,0
930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.283783,0.000000,0.000000,0.000000,347.342664,35.592270,-97.599644,1229.951523,1.369206,0.000000,0.000000,0.000000,1,0
931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.283783,0.000000,0.000000,0.000000,347.046571,35.592269,-97.599629,1231.320730,1.369206,0.000000,0.000000,0.000000,1,0
932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.283783,0.000000,0.000000,0.000000,347.210689,35.592269,-97.599614,1232.699037,1.385263,0.000000,0.000000,0.000000,1,0
933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.283783,0.000000,0.000000,0.000000,347.726556,35.592271,-97.599598,1234.084300,1.385263,0.000000,0.000000,0.000000,1,0
934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.000000,0.000000,0.000000,0.000000,348.242423,35.592272,-97.599583,1235.469563,1.385263,0.000000,0.000000,0.000000,1,0
935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.999992,0.000000,0.000000,0.000000,348.411632,35.592274,-97.599567,1236.931613,1.522344,0.000000,0.000000,0.000000,1,0
936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.999992,0.000000,0.000000,0.000000,348.308634,35.592278,-97.599551,1238.453957,1.522344,0.000000,0.000000,0.000000,1,0
937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.000000,0.000000,0.000000,0.000000,348.408508,35.592282,-97.599535,1239.998445,1.566190,0.000000,0.000000,0.000000,1,0
938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.497711,0.000000,0.000000,0.000000,348.707193,35.592284,-97.599518,1241.564635,1.566190,0.000000,0.000000,0.000000,1,0
939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.497711,0.000000,0.000000,0.000000,348.929389,35.592285,-97.599500,1243.138865,1.584050,0.000000,0.000000,0.000000,1,0
940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.000000,0.000000,0.000000,0.000000,349.058155,35.592284,-97.599483,1244.722915,1.584050,0.000000,0.000000,0.000000,1,0
941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.283852,0.000000,0.000000,0.000000,349.073768,35.592284,-97.599466,1246.292047,1.554829,0.000000,0.000000,0.000000,1,0
942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.283852,0.000000,0.000000,0.000000,348.980898,35.592283,-97.599449,1247.846876,1.554829,0.000000,0.000000,0.000000,1,0
943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.283852,0.000000,0.000000,0.000000,349.011166,35.592283,-97.599433,1249.269110,1.316349,0.000000,0.000000,0.000000,1,0
944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.283852,0.000000,0.000000,0.000000,349.139769,35.592281,-97.599418,1250.585459,1.316349,0.000000,0.000000,0.000000,1,0
945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.248306,0.000000,0.000000,0.000000,349.268372,35.592280,-97.599404,1251.901808,1.316349,0.000000,0.000000,0.000000,1,0
946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.248306,0.000000,0.000000,0.000000,349.358815,35.592279,-97.599389,1253.238473,1.384994,0.000000,0.000000,0.000000,1,0
947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.248306,0.000000,0.000000,0.000000,349.358481,35.592276,-97.599374,1254.623467,1.384994,0.000000,0.000000,0.000000,1,0
948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.248306,0.000000,0.000000,0.000000,349.358148,35.592274,-97.599359,1256.008462,1.384994,0.000000,0.000000,0.000000,1,0
949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.283890,0.000000,0.000000,0.000000,349.430108,35.592271,-97.599344,1257.423935,1.467978,0.000000,0.000000,0.000000,1,0
950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.283890,0.000000,0.000000,0.000000,349.626609,35.592269,-97.599328,1258.891913,1.467978,0.000000,0.000000,0.000000,1,0
951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.283890,0.000000,0.000000,0.000000,349.823109,35.592267,-97.599312,1260.359891,1.467978,0.000000,0.000000,0.000000,1,0
952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.283890,0.000000,0.000000,0.000000,349.906318,35.592268,-97.599297,1261.786080,1.382494,0.000000,0.000000,0.000000,1,0
953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.497765,0.000000,0.000000,0.000000,349.871069,35.592271,-97.599282,1263.168574,1.382494,0.000000,0.000000,0.000000,1,0
954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.497765,0.000000,0.000000,0.000000,349.835820,35.592274,-97.599267,1264.551068,1.382494,0.000000,0.000000,0.000000,1,0
955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.999992,0.000000,0.000000,0.000000,349.798630,35.592277,-97.599252,1265.934417,1.385642,0.000000,0.000000,0.000000,1,0
956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.999992,0.000000,0.000000,0.000000,349.756232,35.592277,-97.599237,1267.320059,1.385642,0.000000,0.000000,0.000000,1,0
957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.497711,0.000000,0.000000,0.000000,349.713834,35.592277,-97.599222,1268.705701,1.385642,0.000000,0.000000,0.000000,1,0
958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.497711,0.000000,0.000000,0.000000,349.692689,35.592278,-97.599206,1270.122881,1.475939,0.000000,0.000000,0.000000,1,0
959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.564034,0.000000,0.000000,0.000000,349.711138,35.592279,-97.599190,1271.598821,1.475939,0.000000,0.000000,0.000000,1,0
960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.564034,0.000000,0.000000,0.000000,349.729587,35.592280,-97.599174,1273.074760,1.475939,0.000000,0.000000,0.000000,1,0
961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.564034,0.000000,0.000000,0.000000,349.747836,35.592280,-97.599159,1274.435497,1.241261,0.000000,0.000000,0.000000,1,0
962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.564034,0.000000,0.000000,0.000000,349.765879,35.592278,-97.599145,1275.676758,1.241261,0.000000,0.000000,0.000000,1,0
963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.658760,0.000000,0.000000,0.000000,349.783922,35.592276,-97.599132,1276.918020,1.241261,0.000000,0.000000,0.000000,1,0
964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.658760,0.000000,0.000000,0.000000,349.907150,35.592272,-97.599117,1278.314520,1.751469,0.000000,0.000000,0.000000,1,0
965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.658760,0.000000,0.000000,0.000000,350.270895,35.592266,-97.599100,1280.065989,1.751469,0.000000,0.000000,0.000000,1,0
966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.999992,0.000000,0.000000,0.000000,350.324454,35.592262,-97.599084,1281.539108,1.245642,0.000000,0.000000,0.000000,1,0
967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,350.124520,35.592260,-97.599071,1282.784749,1.245642,0.000000,0.000000,0.000000,1,0
968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,349.924586,35.592258,-97.599057,1284.030391,1.245642,0.000000,0.000000,0.000000,1,0
969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,349.821978,35.592257,-97.599043,1285.281296,1.261928,0.000000,0.000000,0.000000,1,0
970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,349.923168,35.592257,-97.599029,1286.543224,1.261928,0.000000,0.000000,0.000000,1,0
971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,350.024359,35.592256,-97.599016,1287.805152,1.261928,0.000000,0.000000,0.000000,1,0
972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,350.085593,35.592256,-97.599001,1289.114458,1.429206,0.000000,0.000000,0.000000,1,0
973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,350.045706,35.592253,-97.598986,1290.543664,1.429206,0.000000,0.000000,0.000000,1,0
974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.731606,0.000000,0.000000,0.000000,350.005820,35.592251,-97.598970,1291.972870,1.429206,0.000000,0.000000,0.000000,1,0
975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.000008,0.000000,0.000000,0.000000,349.833649,35.592249,-97.598956,1293.309747,1.249944,0.000000,0.000000,0.000000,1,0
976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.000000,0.000000,0.000000,0.000000,349.536926,35.592249,-97.598942,1294.559691,1.249944,0.000000,0.000000,0.000000,1,0
977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.000000,0.000000,0.000000,0.000000,349.240203,35.592248,-97.598928,1295.809634,1.249944,0.000000,0.000000,0.000000,1,0
978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.999992,0.000000,0.000000,0.000000,349.184472,35.592246,-97.598914,1297.104460,1.352121,0.000000,0.000000,0.000000,1,0
979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.999992,0.000000,0.000000,0.000000,349.436384,35.592243,-97.598900,1298.456581,1.352121,0.000000,0.000000,0.000000,1,0
980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.000000,0.000000,0.000000,0.000000,349.688295,35.592239,-97.598885,1299.808702,1.352121,0.000000,0.000000,0.000000,1,0
981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.220612,0.000000,0.000000,0.000000,349.833297,35.592236,-97.598872,1301.111724,1.263818,0.000000,0.000000,0.000000,1,0
982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.220612,0.000000,0.000000,0.000000,349.892935,35.592232,-97.598858,1302.375541,1.263818,0.000000,0.000000,0.000000,1,0
983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.220612,0.000000,0.000000,0.000000,349.952573,35.592229,-97.598845,1303.639359,1.263818,0.000000,0.000000,0.000000,1,0
984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.220612,0.000000,0.000000,0.000000,350.095252,35.592225,-97.598832,1304.919445,1.300222,0.000000,0.000000,0.000000,1,0
985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.220612,0.000000,0.000000,0.000000,350.340719,35.592220,-97.598819,1306.219667,1.300222,0.000000,0.000000,0.000000,1,0
986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.426292,0.000000,0.000000,0.000000,350.586187,35.592215,-97.598806,1307.519890,1.300222,0.000000,0.000000,0.000000,1,0
987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.426292,0.000000,0.000000,0.000000,350.726167,35.592212,-97.598792,1308.863790,1.387513,0.000000,0.000000,0.000000,1,0
988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.426292,0.000000,0.000000,0.000000,350.760818,35.592212,-97.598777,1310.251303,1.387513,0.000000,0.000000,0.000000,1,0
989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.426292,0.000000,0.000000,0.000000,350.795469,35.592213,-97.598761,1311.638816,1.387513,0.000000,0.000000,0.000000,1,0
990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.442146,0.000000,0.000000,0.000000,350.700320,35.592214,-97.598747,1312.955949,1.253988,0.000000,0.000000,0.000000,1,0
991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.442146,0.000000,0.000000,0.000000,350.488717,35.592216,-97.598733,1314.209937,1.253988,0.000000,0.000000,0.000000,1,0
992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.442146,0.000000,0.000000,0.000000,350.277114,35.592218,-97.598720,1315.463926,1.253988,0.000000,0.000000,0.000000,1,0
993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.442146,0.000000,0.000000,0.000000,350.318183,35.592221,-97.598705,1316.841587,1.592365,0.000000,0.000000,0.000000,1,0
994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.442146,0.000000,0.000000,0.000000,350.797908,35.592224,-97.598688,1318.433952,1.592365,0.000000,0.000000,0.000000,1,0
995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.331284,0.000000,0.000000,0.000000,350.976397,35.592227,-97.598672,1319.923407,1.290137,0.000000,0.000000,0.000000,1,0
996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.331284,0.000000,0.000000,0.000000,350.571448,35.592228,-97.598658,1321.213544,1.290137,0.000000,0.000000,0.000000,1,0
997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,350.166499,35.592229,-97.598643,1322.503681,1.290137,0.000000,0.000000,0.000000,1,0
998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.815889,35.592229,-97.598629,1323.801165,1.315497,0.000000,0.000000,0.000000,1,0
999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.598499,35.592226,-97.598615,1325.116662,1.315497,0.000000,0.000000,0.000000,1,0
1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.381108,35.592224,-97.598601,1326.432159,1.315497,0.000000,0.000000,0.000000,1,0
1001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.348619,35.592221,-97.598587,1327.766079,1.363990,0.000000,0.000000,0.000000,1,0
1002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.617941,35.592216,-97.598573,1329.130069,1.363990,0.000000,0.000000,0.000000,1,0
1003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.887263,35.592212,-97.598558,1330.494060,1.363990,0.000000,0.000000,0.000000,1,0
1004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,350.036917,35.592208,-97.598544,1331.897112,1.503664,0.000000,0.000000,0.000000,1,0
1005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.878343,35.592205,-97.598528,1333.400777,1.503664,0.000000,0.000000,0.000000,1,0
1006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.719770,35.592202,-97.598511,1334.904441,1.503664,0.000000,0.000000,0.000000,1,0
1007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.049568,0.000000,0.000000,0.000000,349.687383,35.592200,-97.598495,1336.388598,1.446961,0.000000,0.000000,0.000000,1,0
1008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.331322,0.000000,0.000000,0.000000,349.895606,35.592202,-97.598480,1337.835559,1.446961,0.000000,0.000000,0.000000,1,0
1009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.331322,0.000000,0.000000,0.000000,350.103829,35.592203,-97.598464,1339.282521,1.446961,0.000000,0.000000,0.000000,1,0
1010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.331322,0.000000,0.000000,0.000000,350.260838,35.592205,-97.598448,1340.699589,1.375003,0.000000,0.000000,0.000000,1,0
1011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.816833,0.000000,0.000000,0.000000,350.345780,35.592208,-97.598433,1342.074592,1.375003,0.000000,0.000000,0.000000,1,0
1012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.816833,0.000000,0.000000,0.000000,350.430722,35.592210,-97.598419,1343.449595,1.375003,0.000000,0.000000,0.000000,1,0
1013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.816833,0.000000,0.000000,0.000000,350.378054,35.592213,-97.598404,1344.843265,1.437573,0.000000,0.000000,0.000000,1,0
1014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.816833,0.000000,0.000000,0.000000,350.001748,35.592218,-97.598389,1346.280838,1.437573,0.000000,0.000000,0.000000,1,0
1015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.816833,0.000000,0.000000,0.000000,349.625442,35.592224,-97.598375,1347.718410,1.437573,0.000000,0.000000,0.000000,1,0
1016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.816833,0.000000,0.000000,0.000000,349.343790,35.592227,-97.598361,1349.026251,1.188366,0.000000,0.000000,0.000000,1,0
1017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.999992,0.000000,0.000000,0.000000,349.149308,35.592228,-97.598348,1350.214617,1.188366,0.000000,0.000000,0.000000,1,0
1018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.597763,0.000000,0.000000,0.000000,348.954825,35.592229,-97.598335,1351.402984,1.188366,0.000000,0.000000,0.000000,1,0
1019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.597763,0.000000,0.000000,0.000000,348.614837,35.592226,-97.598322,1352.666704,1.329775,0.000000,0.000000,0.000000,1,0
1020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.597763,0.000000,0.000000,0.000000,348.147300,35.592220,-97.598310,1353.996479,1.329775,0.000000,0.000000,0.000000,1,0
1021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000008,0.000000,0.000000,0.000000,347.679763,35.592213,-97.598298,1355.326254,1.329775,0.000000,0.000000,0.000000,1,0
1022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.999992,0.000000,0.000000,0.000000,347.511061,35.592210,-97.598286,1356.520916,1.096582,0.000000,0.000000,0.000000,1,0
1023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.999992,0.000000,0.000000,0.000000,347.559284,35.592209,-97.598274,1357.617498,1.096582,0.000000,0.000000,0.000000,1,0
1024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.497604,0.000000,0.000000,0.000000,347.607507,35.592209,-97.598262,1358.714080,1.096582,0.000000,0.000000,0.000000,1,0
1025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.497604,0.000000,0.000000,0.000000,347.735265,35.592210,-97.598249,1359.900955,1.373045,0.000000,0.000000,0.000000,1,0
1026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.597694,0.000000,0.000000,0.000000,348.027017,35.592215,-97.598235,1361.273999,1.373045,0.000000,0.000000,0.000000,1,0
1027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.597694,0.000000,0.000000,0.000000,348.318768,35.592220,-97.598221,1362.647044,1.373045,0.000000,0.000000,0.000000,1,0
1028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.597694,0.000000,0.000000,0.000000,348.645075,35.592225,-97.598207,1364.030706,1.394833,0.000000,0.000000,0.000000,1,0
1029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000008,0.000000,0.000000,0.000000,349.007738,35.592229,-97.598192,1365.425539,1.394833,0.000000,0.000000,0.000000,1,0
1030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.000000,0.000000,0.000000,0.000000,349.370400,35.592233,-97.598178,1366.820373,1.394833,0.000000,0.000000,0.000000,1,0
1031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.748230,0.000000,0.000000,0.000000,349.647806,35.592238,-97.598163,1368.287493,1.664790,0.000000,0.000000,0.000000,1,0
