Device,fisica,model,key,version,1,AppVersion,3.3.0
Year,2013,Month,8,Day,26,Hour,19,Minute,40,Second,22,BatteryUsage (%),9.999999

comments
File created by Stages iPhone App.

sensor,present,smrec,zeroavg,model
pwr,no,no,no,n/a
spd,no,no,no,n/a
cad,no,no,no,n/a
hr,yes,yes,yes,n/a
footpod,no,no,no,n/a
gps,yes,no,no,n/a
workout,starttime,runningtime,pausedtime,wheeldist,cadavg,spdavg,pwravg,pwrPedalContribution,hravg,striderateavg,stridedist,gpsdist
,0,4033.203718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,5736.138672

interval,starttime,runningtime,pausedtime,wheeldist,cadavg,spdavg,pwravg,pwrPedalContribution,hravg,striderateavg,stridedist,gpsdist
1,0.000000,4033.203718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,5736.138672

time,pwr_accdist,pwr_cadence,pwr_speed,pwr_torque,pwr_instpwr,pwr_rightPedal,pwr_leftPedal,spd_accdist,spd_instspeed,cad_cadence,hr_heartrate,disp_atmospressure,disp_altitude,disp_temperature,gps_altitude,gps_lat,gps_lon,gps_dist,gps_speed,fp_accsteps,fp_accdist,fp_speed,interval,paused
11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,335.546358,35.593296,-97.610015,14.963078,1.263563,0.000000,0.000000,0.000000,1,0
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,335.604208,35.593289,-97.610003,16.295812,1.770671,0.000000,0.000000,0.000000,1,0
13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,336.184978,35.593279,-97.609987,18.066483,1.770671,0.000000,0.000000,0.000000,1,0
14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,336.727955,35.593271,-97.609971,19.781458,1.611836,0.000000,0.000000,0.000000,1,0
15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,337.200947,35.593264,-97.609955,21.393294,1.611836,0.000000,0.000000,0.000000,1,0
16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,337.397524,35.593258,-97.609941,22.899991,1.314948,0.000000,0.000000,0.000000,1,0
17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,337.089982,35.593250,-97.609929,24.214939,1.314948,0.000000,0.000000,0.000000,1,0
18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,336.782440,35.593243,-97.609918,25.529886,1.314948,0.000000,0.000000,0.000000,1,0
19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,336.856196,35.593237,-97.609906,26.807491,1.209516,0.000000,0.000000,0.000000,1,0
20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.076088,0.000000,0.000000,0.000000,337.625177,35.593231,-97.609895,28.017007,1.209516,0.000000,0.000000,0.000000,1,0
21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.000000,0.000000,0.000000,0.000000,338.394159,35.593225,-97.609884,29.226523,1.209516,0.000000,0.000000,0.000000,1,0
22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.000000,0.000000,0.000000,0.000000,338.837299,35.593220,-97.609872,30.456338,1.273650,0.000000,0.000000,0.000000,1,0
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.000000,0.000000,0.000000,0.000000,338.576735,35.593219,-97.609858,31.729988,1.273650,0.000000,0.000000,0.000000,1,0
24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.000000,0.000000,0.000000,0.000000,338.316171,35.593218,-97.609844,33.003638,1.273650,0.000000,0.000000,0.000000,1,0
25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,338.119679,35.593216,-97.609830,34.267819,1.246956,0.000000,0.000000,0.000000,1,0
26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.000000,338.039738,35.593214,-97.609817,35.514775,1.246956,0.000000,0.000000,0.000000,1,0
27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.000000,0.000000,0.000000,0.000000,337.959797,35.593212,-97.609803,36.761730,1.246956,0.000000,0.000000,0.000000,1,0
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.000000,0.000000,0.000000,0.000000,337.916446,35.593212,-97.609789,38.034741,1.322142,0.000000,0.000000,0.000000,1,0
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.000000,0.000000,0.000000,0.000000,337.942092,35.593213,-97.609775,39.356883,1.322142,0.000000,0.000000,0.000000,1,0
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,337.967738,35.593215,-97.609760,40.679025,1.322142,0.000000,0.000000,0.000000,1,0
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,337.934250,35.593216,-97.609747,41.943338,1.148791,0.000000,0.000000,0.000000,1,0
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.497414,0.000000,0.000000,0.000000,337.782635,35.593218,-97.609734,43.092128,1.148791,0.000000,0.000000,0.000000,1,0
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.497414,0.000000,0.000000,0.000000,337.631020,35.593220,-97.609722,44.240919,1.148791,0.000000,0.000000,0.000000,1,0
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.497414,0.000000,0.000000,0.000000,337.583056,35.593221,-97.609708,45.489017,1.467154,0.000000,0.000000,0.000000,1,0
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.748032,0.000000,0.000000,0.000000,337.763726,35.593219,-97.609692,46.956171,1.467154,0.000000,0.000000,0.000000,1,0
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.748032,0.000000,0.000000,0.000000,337.944396,35.593217,-97.609676,48.423325,1.467154,0.000000,0.000000,0.000000,1,0
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.664314,0.000000,0.000000,0.000000,338.027599,35.593214,-97.609660,49.885717,1.452344,0.000000,0.000000,0.000000,1,0
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.664314,0.000000,0.000000,0.000000,337.905097,35.593211,-97.609645,51.338061,1.452344,0.000000,0.000000,0.000000,1,0
39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.198318,0.000000,0.000000,0.000000,337.782595,35.593207,-97.609629,52.790405,1.452344,0.000000,0.000000,0.000000,1,0
40,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.198318,0.000000,0.000000,0.000000,337.669051,35.593206,-97.609615,54.203140,1.335861,0.000000,0.000000,0.000000,1,0
41,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.198318,0.000000,0.000000,0.000000,337.572894,35.593211,-97.609601,55.539002,1.335861,0.000000,0.000000,0.000000,1,0
42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,337.476736,35.593216,-97.609588,56.874863,1.335861,0.000000,0.000000,0.000000,1,0
43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000,0.000000,0.000000,337.468208,35.593221,-97.609574,58.261108,1.525740,0.000000,0.000000,0.000000,1,0
44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.397514,0.000000,0.000000,0.000000,337.702297,35.593228,-97.609559,59.786847,1.525740,0.000000,0.000000,0.000000,1,0
45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.397514,0.000000,0.000000,0.000000,337.936386,35.593234,-97.609544,61.312587,1.525740,0.000000,0.000000,0.000000,1,0
46,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.397514,0.000000,0.000000,0.000000,338.136554,35.593241,-97.609530,62.828155,1.496984,0.000000,0.000000,0.000000,1,0
47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.283646,0.000000,0.000000,0.000000,338.274744,35.593248,-97.609516,64.325139,1.496984,0.000000,0.000000,0.000000,1,0
48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.283646,0.000000,0.000000,0.000000,338.336291,35.593256,-97.609503,65.770809,1.344129,0.000000,0.000000,0.000000,1,0
49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.283646,0.000000,0.000000,0.000000,338.246178,35.593263,-97.609491,67.114939,1.344129,0.000000,0.000000,0.000000,1,0
50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.283646,0.000000,0.000000,0.000000,338.156064,35.593270,-97.609479,68.459068,1.344129,0.000000,0.000000,0.000000,1,0
51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.283646,0.000000,0.000000,0.000000,338.008997,35.593277,-97.609467,69.776551,1.243998,0.000000,0.000000,0.000000,1,0
52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,337.704869,35.593284,-97.609457,71.020549,1.243998,0.000000,0.000000,0.000000,1,0
53,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,337.400741,35.593291,-97.609446,72.264547,1.243998,0.000000,0.000000,0.000000,1,0
54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,337.119175,35.593297,-97.609435,73.520159,1.277363,0.000000,0.000000,0.000000,1,0
55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,336.879862,35.593300,-97.609421,74.797522,1.277363,0.000000,0.000000,0.000000,1,0
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,336.640549,35.593304,-97.609408,76.074885,1.277363,0.000000,0.000000,0.000000,1,0
57,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,336.371820,35.593307,-97.609394,77.337124,1.212314,0.000000,0.000000,0.000000,1,0
58,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.000000,0.000000,0.000000,0.000000,336.005988,35.593308,-97.609381,78.549438,1.212314,0.000000,0.000000,0.000000,1,0
59,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.000000,0.000000,0.000000,0.000000,335.640156,35.593309,-97.609368,79.761752,1.212314,0.000000,0.000000,0.000000,1,0
60,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,335.287807,35.593310,-97.609355,80.943646,1.108771,0.000000,0.000000,0.000000,1,0
61,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,334.967867,35.593309,-97.609342,82.052417,1.108771,0.000000,0.000000,0.000000,1,0
62,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,334.647927,35.593308,-97.609330,83.161188,1.108771,0.000000,0.000000,0.000000,1,0
63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,334.414054,35.593308,-97.609319,84.227034,0.975685,0.000000,0.000000,0.000000,1,0
64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,334.360959,35.593312,-97.609309,85.202719,0.975685,0.000000,0.000000,0.000000,1,0
65,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,99.198395,0.000000,0.000000,0.000000,334.307865,35.593316,-97.609300,86.178404,0.975685,0.000000,0.000000,0.000000,1,0
66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.597610,0.000000,0.000000,0.000000,334.286105,35.593320,-97.609290,87.199037,1.320820,0.000000,0.000000,0.000000,1,0
67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.597610,0.000000,0.000000,0.000000,334.473620,35.593323,-97.609275,88.519857,1.320820,0.000000,0.000000,0.000000,1,0
68,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.597610,0.000000,0.000000,0.000000,334.661136,35.593326,-97.609261,89.840677,1.320820,0.000000,0.000000,0.000000,1,0
69,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,334.865540,35.593327,-97.609248,91.081800,1.067579,0.000000,0.000000,0.000000,1,0
70,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,335.106723,35.593324,-97.609237,92.149379,1.067579,0.000000,0.000000,0.000000,1,0
71,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,335.347905,35.593322,-97.609225,93.216958,1.067579,0.000000,0.000000,0.000000,1,0
72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,335.594655,35.593318,-97.609213,94.412898,1.568697,0.000000,0.000000,0.000000,1,0
73,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,335.857573,35.593309,-97.609199,95.981595,1.568697,0.000000,0.000000,0.000000,1,0
74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,336.194734,35.593301,-97.609184,97.613042,1.784482,0.000000,0.000000,0.000000,1,0
75,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.076225,0.000000,0.000000,0.000000,336.712957,35.593292,-97.609168,99.397524,1.784482,0.000000,0.000000,0.000000,1,0
76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.989852,35.593283,-97.609153,101.102203,1.556361,0.000000,0.000000,0.000000,1,0
77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.818224,35.593274,-97.609139,102.658564,1.556361,0.000000,0.000000,0.000000,1,0
78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.758795,35.593266,-97.609125,104.235690,1.618901,0.000000,0.000000,0.000000,1,0
79,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.925101,35.593258,-97.609110,105.854591,1.618901,0.000000,0.000000,0.000000,1,0
80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,337.018535,35.593252,-97.609093,107.533827,1.900316,0.000000,0.000000,0.000000,1,0
81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.844947,35.593247,-97.609073,109.434144,1.900316,0.000000,0.000000,0.000000,1,0
82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.668733,35.593242,-97.609053,111.316090,1.835246,0.000000,0.000000,0.000000,1,0
83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.485845,35.593235,-97.609035,113.151336,1.835246,0.000000,0.000000,0.000000,1,0
84,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101.855927,0.000000,0.000000,0.000000,336.420693,35.593229,-97.609018,114.891354,1.560823,0.000000,0.000000,0.000000,1,0
85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.397614,0.000000,0.000000,0.000000,336.577094,35.593222,-97.609002,116.452178,1.560823,0.000000,0.000000,0.000000,1,0
86,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.397614,0.000000,0.000000,0.000000,336.721671,35.593215,-97.608987,118.037796,1.864627,0.000000,0.000000,0.000000,1,0
87,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.397614,0.000000,0.000000,0.000000,336.733199,35.593209,-97.608968,119.902423,1.864627,0.000000,0.000000,0.000000,1,0
88,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.397614,0.000000,0.000000,0.000000,336.809389,35.593202,-97.608950,121.724830,1.670919,0.000000,0.000000,0.000000,1,0
89,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.397614,0.000000,0.000000,0.000000,337.117591,35.593195,-97.608933,123.395749,1.670919,0.000000,0.000000,0.000000,1,0
90,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.397614,0.000000,0.000000,0.000000,337.435848,35.593188,-97.608917,125.081979,1.844354,0.000000,0.000000,0.000000,1,0
91,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.000000,0.000000,0.000000,0.000000,337.857948,35.593179,-97.608900,126.926333,1.844354,0.000000,0.000000,0.000000,1,0
92,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.191794,35.593170,-97.608885,128.657979,1.436024,0.000000,0.000000,0.000000,1,0
93,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.294154,35.593161,-97.608873,130.094003,1.436024,0.000000,0.000000,0.000000,1,0
94,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.399826,35.593152,-97.608861,131.550782,1.733370,0.000000,0.000000,0.000000,1,0
95,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.549631,35.593145,-97.608844,133.284152,1.733370,0.000000,0.000000,0.000000,1,0
96,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.556090,35.593137,-97.608830,134.865490,1.229203,0.000000,0.000000,0.000000,1,0
97,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.230532,35.593128,-97.608822,136.094693,1.229203,0.000000,0.000000,0.000000,1,0
98,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,337.904974,35.593119,-97.608813,137.323896,1.229203,0.000000,0.000000,0.000000,1,0
99,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,337.622205,35.593110,-97.608805,138.560535,1.347855,0.000000,0.000000,0.000000,1,0
100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,337.979397,35.593101,-97.608795,139.908391,1.347855,0.000000,0.000000,0.000000,1,0
101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.336588,35.593091,-97.608786,141.256246,1.347855,0.000000,0.000000,0.000000,1,0
102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.110146,0.000000,0.000000,0.000000,338.670329,35.593082,-97.608776,142.621778,1.512208,0.000000,0.000000,0.000000,1,0
103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,338.809488,35.593073,-97.608764,144.133986,1.512208,0.000000,0.000000,0.000000,1,0
104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,338.948648,35.593065,-97.608751,145.646194,1.512208,0.000000,0.000000,0.000000,1,0
105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.198471,0.000000,0.000000,0.000000,339.182624,35.593057,-97.608737,147.150583,1.488910,0.000000,0.000000,0.000000,1,0
106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.070801,0.000000,0.000000,0.000000,339.604300,35.593050,-97.608723,148.639493,1.488910,0.000000,0.000000,0.000000,1,0
107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.070801,0.000000,0.000000,0.000000,340.025976,35.593043,-97.608709,150.128402,1.488910,0.000000,0.000000,0.000000,1,0
108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.070801,0.000000,0.000000,0.000000,340.270080,35.593036,-97.608696,151.597296,1.422583,0.000000,0.000000,0.000000,1,0
